Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
HEI.A,Heico Corporation,202.15,USD,-0.5950039339103107,112492,0.5697591849179844,31152859929,USD,59.23809523809524,3.4125,USD,19.010253191044157,0.103883,Electronic technology,Buy
HEI,Heico Corporation,259.32,USD,-0.7425553088876973,446818,1.2812849037856315,31152859929,USD,75.99120879120879,3.4125,USD,19.010253191044157,0.080981,Electronic technology,Buy
CTAS,Cintas Corporation,202.35,USD,-2.2510989807255672,2332491,1.4569662054994268,81599356676,USD,51.0752688172043,3.9618,USD,19.15187969924812,0.693106,Consumer services,Neutral
BWXT,"BWX Technologies, Inc.",108.59,USD,1.1928058894790805,788077,1.0105286022818534,9927301409,USD,37.28668063042956,2.9123,USD,19.166086992102784,0.87485,Electronic technology,Buy
DLMAF,"Dollarama, Inc.",101.51,USD,-0.13281519012247617,844,0.5088322180020498,28603157482.677025,USD,36.317839373361274,2.795045128,USD,19.167646486745284,0.237925,Retail trade,Buy
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP,40.25,USD,-3.6159003831417578,231,0.08839398461715073,824154387,USD,4.535620112235469,8.8742,USD,19.1983774127255,0,Producer manufacturing,
ITRN,Ituran Location and Control Ltd.,26.51,USD,-1.2662942271880813,105256,1.4426278040550264,533076226,USD,10.41322963312122,2.5458,USD,19.22446494637755,4.41343,Communications,Buy
NYMTZ,"New York Mortgage Trust, Inc. - 7.000% Series G Cumulative Redeemable Preferred Stock, $0.01 par value per share",21.49,USD,0.2332089552238673,3400,0.4143259282728702,591483794,USD,,-1.7332,USD,19.26588410657722,13.7825,Finance,
NYMTN,"New York Mortgage Trust, Inc. - 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",23.3,USD,0.6044905008635604,15823,1.1192377611000686,591483794,USD,,-1.7332,USD,19.26588410657722,13.7825,Finance,
NYMTM,"New York Mortgage Trust, Inc. - 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",24.5,USD,0,15428,1.1125533633321796,591483794,USD,,-1.7332,USD,19.26588410657722,13.7825,Finance,
NYMTL,"New York Mortgage Trust, Inc. - 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock, $0.01 par value per share",21.76,USD,-0.4118993135011435,6448,0.43260941032814715,591483794,USD,,-1.7332,USD,19.26588410657722,13.7825,Finance,
NYMTI,"New York Mortgage Trust, Inc. - 9.125% Senior Notes Due 2029",25.45,USD,-0.15692428403295075,30177,2.530226552412255,591483794,USD,,-1.7332,USD,19.26588410657722,13.7825,Finance,
EVVTY,Evolution AB,100.43,USD,0.6312625250501098,19661,0.8278280933553964,21273159080.412598,USD,18.201754385964914,5.5176,USD,19.265936061215232,1.93511,Technology services,Buy
RDWR,Radware Ltd.,21.79,USD,-1.0445049954586758,99641,0.7192540737350741,910537659.9999999,USD,,-0.2927,USD,19.29969671905156,0,Electronic technology,Neutral
CHEOF,CochLear Ltd.,188,USD,-1.662222287315782,310,2.236652236652237,12313130958.459187,USD,51.94846248301382,3.6189714,USD,19.31781931202238,1.33258,Health technology,Neutral
RBTEF,Robertet SA,1103.55,USD,22.616666666666664,6,1.0909090909090908,2392215119.680189,USD,25.924259084774018,42.568236816,USD,19.323476250936896,0.890985,Consumer non-durables,Strong buy
ANDE,"The Andersons, Inc.",50.08,USD,0.0399520575309549,93444,0.44688281019101705,1706150377.0000002,USD,16.78340426958008,2.9839,USD,19.332133573285343,1.50759,Commercial services,Strong buy
CIO/PA,"City Office REIT, Inc. 6.625% Series A Cumulative Redeemable Preferred Stock",19,USD,1.010101010101017,8963,0.39315369532891475,237712018,USD,,-0.3612,USD,19.46488294314381,6.75676,Finance,
EFGSF,Eiffage SA,104.825,USD,1.870748299319725,279,0.9707724425887266,10154603337.945553,USD,9.340923140590714,11.222124240000001,USD,19.471753749276406,4.46915,Industrial services,Buy
DNOPY,DINO POLSKA SA,47,USD,0,3041,0.4346148349292554,9199046953.02901,USD,26.458004953839225,1.7764,USD,19.53435165870399,0,Retail trade,
ROL,"Rollins, Inc.",49.95,USD,-0.19980019980018843,1588120,1.1442071970958354,24191476816,USD,52.74551214361141,0.947,USD,19.54052007068921,1.2012,Consumer services,Buy
AGX,"Argan, Inc.",100.43,USD,2.0008125126955245,252181,1.0708863844924648,1355769853.9999998,USD,31.562902668217102,3.1819,USD,19.58883000714099,1.19486,Industrial services,Strong buy
THLEF,THALES,161,USD,-0.21691973969630884,100,0.10147133434804667,33775226938.40304,USD,22.388208754204125,7.191285456,USD,19.59762271117098,2.3505,Electronic technology,Buy
HLI,"Houlihan Lokey, Inc.",157.66,USD,-0.3728278041074271,221358,0.6997207856187998,10969470655.000002,USD,34.936181528097855,4.5128,USD,19.598229666339822,1.40809,Finance,Neutral
FRCOF,Fast Retailing Co. Ltd.,300.65,USD,-7.364042520412889,3,0.02762430939226519,94496548406.98193,USD,39.220089982739196,7.665714181999999,USD,19.723995539291796,0.814498,Retail trade,Buy
SLNO,"Soleno Therapeutics, Inc.",49.13,USD,0.7381587041213848,349429,0.6080724224802457,1909761429,USD,,-2.4343,USD,19.82676283634688,0,Health technology,Strong buy
TREE,"LendingTree, Inc.",56.42,USD,0.9663564781675003,125287,0.8183087662829645,752795110,USD,,-9.7949,USD,19.8446795800293,0,Finance,Buy
THUPY,Thule Group AB,15.36,USD,0.7874015748031444,771,1.3369169412172706,3269253216.039399,USD,30.170889805539186,0.5091,USD,19.90108337258597,1.79486,Consumer durables,
LOPE,"Grand Canyon Education, Inc.",142.34,USD,-0.21731510690501382,131427,0.8709138741078942,4192969105.0000005,USD,19.268986056585895,7.387,USD,19.912991250426103,0,Commercial services,Strong buy
LAMR,Lamar Advertising Company,133.27,USD,0.5811320754717058,395104,0.6952783143991719,13633738803,USD,27.03739019293583,4.9291,USD,19.967386277898125,3.82682,Finance,Neutral
CENTA,Central Garden & Pet Company,31.77,USD,-0.4387339392040131,245248,0.523718837674238,2203930272,USD,14.658115714681184,2.1674,USD,20.00442943358619,0,Consumer non-durables,Strong buy
QSR,Restaurant Brands International Inc.,71.28,USD,0.6069160197600661,826046,0.520810189254153,32119214790.286304,USD,17.99090668702769,3.96200154,USD,20.193564956739444,3.16588,Consumer services,Buy
RSG,"Republic Services, Inc.",199.38,USD,-0.6923345121283133,1565105,1.5199864812828408,62618932772,USD,33.40034174288873,5.9694,USD,20.210238028112297,1.07333,Industrial services,Buy
FN,Fabrinet,239.77,USD,0.9430387740495976,452363,0.3938982915658729,8667929317.000002,USD,29.600869125072535,8.1001,USD,20.413563454191376,0,Electronic technology,Buy
CAMT,Camtek Ltd.,82.67,USD,-3.7601862630966285,755502,0.9293225902040186,3750419844.9999995,USD,42.523532740085386,1.9441,USD,20.41498916073087,1.60881,Electronic technology,Strong buy
WK,Workiva Inc.,80.48,USD,2.4570337364735924,372113,0.9537023296844793,4445718440,USD,,-1.645,USD,20.416061925495892,0,Technology services,Strong buy
AEO,"American Eagle Outfitters, Inc.",21.96,USD,4.174573055028476,5881205,1.352278040011549,4217716450.0000005,USD,17.614502286035133,1.2467,USD,20.44246932663511,2.16302,Retail trade,Neutral
DIN,"Dine Brands Global, Inc. Common Stock",31.64,USD,0.2534854245880921,693204,0.6798796506191999,484060827,USD,5.309704811290675,5.9589,USD,20.501102101069744,6.44753,Consumer services,Buy
WMMVY,Wal-Mart De Mexico S.A.B. de C.V.,29.8,USD,-2.1988841483426262,178594,1.398004840734815,51417644909.10451,USD,16.49050965635549,1.8071,USD,20.53762006403414,4.49484,Retail trade,Buy
CSNVF,Corbion NV,28.75,USD,31.278538812785396,500,1.5328019619865114,1692560560.712906,USD,21.709045260141142,1.324332768,USD,20.55679310661244,2.35703,Consumer non-durables,Buy
CRI,"Carter's, Inc.",66.66,USD,-0.044984255510573,918609,0.9343579774531641,2408622314,USD,10.283704355070116,6.4821,USD,20.71624113078943,4.72547,Retail trade,Neutral
POR,Portland General Electric Co,48.09,USD,1.0931259196972947,678409,0.4775601113071979,4956476701,USD,16.53259075907591,2.9088,USD,20.71713147410357,4.00291,Utilities,Buy
TR,"Tootsie Roll Industries, Inc.",31.41,USD,-1.1953444479396007,158126,0.3456813765868998,2325009840,USD,23.5881646139982,1.3316,USD,20.72529465095194,1.1211,Consumer non-durables,
UOLGY,UOL Group Ltd.,17.58,USD,0.7738607050730755,2743,0.6852189553096351,3704332903.9562,USD,7.127508615446989,2.4665,USD,20.74705047241396,2.4264,Finance,Buy
MAIN,Main Street Capital Corporation,50.23,USD,-0.05968961400716502,291485,0.8199638128394656,4373721106,USD,9.402669362235823,5.3421,USD,20.790937457604127,5.6739,Finance,Neutral
ADSK,"Autodesk, Inc.",271.9,USD,-0.5340942347088221,614886,0.419116653201326,58458498688,USD,55.693246758567,4.8821,USD,20.826114933425725,0,Technology services,Buy
PEP,"PepsiCo, Inc.",170,USD,0.18268607460663697,7545935,1.2388048368965423,233507305907.99997,USD,24.659481570663917,6.8939,USD,20.869275545269666,3.02941,Consumer non-durables,Buy
FKURF,Fujikura Ltd.,34.5,USD,13.114754098360656,204,0.17766939557568368,9511644104.007076,USD,25.95698504381575,1.3291220047999999,USD,20.957167026261654,1.09627,Producer manufacturing,Strong buy
DKS,Dick's Sporting Goods Inc,209.14,USD,-3.719731148144744,1390820,1.502063093086613,17026733720,USD,15.344544227270058,13.6296,USD,20.959539932019286,2.00822,Retail trade,Buy
PJT,PJT Partners Inc.,133.81,USD,-0.014944332361959373,100424,0.5073669351599567,5258558400,USD,33.93781069290859,3.9428,USD,21.02274471285185,0.747328,Finance,Neutral
QTWO,"Q2 Holdings, Inc.",79.05,USD,1.9210933470861205,1041331,1.7800861588703107,4765384979,USD,,-1.1538,USD,21.053711939787895,0,Technology services,Buy
CTTAF,Continental AG,68.02,USD,8.139904610492842,5,0.008256274768824306,13604406684.52776,USD,15.534534204989791,4.378631448000001,USD,21.155541769685378,3.67893,Consumer durables,Buy
HVRRY,Hannover Re,47.35,USD,0.3284246212522537,1720,0.6421264839841715,34276908554.565502,USD,15.638933844172145,3.0277,USD,21.161310976829803,1.94024,Finance,Neutral
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,68.48,USD,-1.0690551863623157,168779,1.8280350185913063,3289824182.2524,USD,11.326496857426397,6.046,USD,21.174466379396748,6.80146,Transportation,Buy
SMMNY,Siemens Healthineers AG,29.99,USD,4.6406140963014595,20658,0.527939278549432,67148249700.0711,USD,33.42248969129611,0.8973,USD,21.191247974068077,1.00707,Health technology,Strong buy
SPNS,Sapiens International Corporation N.V.,36.63,USD,-0.5700325732899045,69978,0.6655804782843169,2041874674,USD,29.792598617324117,1.2295,USD,21.216602583062215,1.5561,Technology services,Neutral
TENB,"Tenable Holdings, Inc.",39.92,USD,-0.3992015968063787,793150,1.0266854067118807,4754888062,USD,,-0.5649,USD,21.235359732292245,0,Technology services,Buy
WEX,WEX Inc.,209.1,USD,1.7765879776101268,269833,0.6228958482997807,8590673348,USD,36.09653362795194,5.7928,USD,21.34059488898198,0,Commercial services,Buy
NDEKY,Nitto Denko Corp.,44.48,USD,-1.1335852411647145,2627,0.23759994211497415,12874330818.376827,USD,76.28194134796776,0.5831,USD,21.352757544224758,1.57771,Electronic technology,Buy
ATS,ATS Corporation,29.73,USD,-1.4584023864766367,65953,0.3455294349396883,2911344718.010699,USD,22.2442799485055,1.33652337,USD,21.369976914589966,0,Producer manufacturing,Buy
TJX,"TJX Companies, Inc. (The)",117.5,USD,-0.49119241192411783,2998188,0.7680563319391773,132525068664.99998,USD,28.37684449489217,4.1407,USD,21.43883626125465,1.20426,Retail trade,Buy
Z,"Zillow Group, Inc.",65.48,USD,-0.07630093087135228,1776840,0.3965428260739785,15032969937,USD,,-0.6042,USD,21.450858034321378,0,Technology services,Buy
ZG,"Zillow Group, Inc.",63.48,USD,-0.07870297497246066,324882,0.4245068900932713,15032969937,USD,,-0.6042,USD,21.450858034321378,0,Technology services,Buy
QFIN,"Qifu Technology, Inc",29.58,USD,3.9353478566408904,4013098,2.0519244362126314,4568847513.216061,USD,7.116906864278325,4.1563,USD,21.47596083589069,3.5835,Finance,Strong buy
RCUS,"Arcus Biosciences, Inc.",15.41,USD,0.12995451591942542,345141,0.5700396585519575,1408897846,USD,,-3.099,USD,21.510523516450117,0,Health technology,Buy
FUL,H. B. Fuller Company,80.09,USD,-0.8050532573693231,576928,1.3618692749206558,4375086223.999999,USD,24.785689969981124,3.2313,USD,21.527699424574074,1.06755,Process industries,Buy
PUBGY,Publicis Groupe S.A.,28.09,USD,-1.404001404001399,32096,0.8980187963929279,28499274102.918804,USD,18.039946053561106,1.5571,USD,21.534498907274436,2.32444,Commercial services,Buy
GMAB,Genmab A/S,24.33,USD,0.8706467661691429,483996,0.8201192503912544,15954150525.884598,USD,19.972089968806436,1.2182,USD,21.625399361022353,0,Health technology,Buy
WKC,World Kinect Corporation,30.81,USD,1.0163934426229466,1162893,0.6899624484683234,1820682872,USD,13.633949907071424,2.2598,USD,21.625403659849283,2.01233,Distribution services,Neutral
ESLOY,EssilorLuxottica,119,USD,1.7354877318970687,29635,0.3956894088492361,108635718467.48482,USD,43.812819851993666,2.7161,USD,21.738156066514268,1.28824,Health technology,Buy
ALFVY,Alfa-Laval AB,48.07,USD,-0.7023342284651856,7349,0.8298703645151091,19871638747.4366,USD,31.583442838370566,1.522,USD,21.808723489395753,0.929559,Producer manufacturing,Neutral
TEZNY,Terna Rete Elettrica Nazionale SPA,27.155,USD,0.42529585798817304,2972,0.5948639939152539,18211155362.169502,USD,16.482549317147193,1.6475,USD,21.820467317361718,2.67843,Utilities,
MSFT,Microsoft Corporation,428.02,USD,-0.76279242308317,14896080,0.7288130402035891,3181489088875,USD,36.269500300819416,11.8011,USD,21.858058920107798,0.700902,Technology services,Strong buy
SPG,"Simon Property Group, Inc.",167.71,USD,0.7812030527011666,1397169,0.6358468576285362,54679394070,USD,21.234220888568135,7.8981,USD,21.889902310292143,4.62107,Finance,Buy
SPG/PJ,"Simon Property Group, Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock",63.96,USD,0.4081632653061193,191,0.13580773606370874,54679394070,USD,8.098150188019904,7.8981,USD,21.889902310292143,4.62107,Finance,
VLKPF,Volkswagen AG,104,USD,-2.2666616547006035,687,0.3806515957446809,56867623907.8328,USD,3.2596529308312285,31.905237216000003,USD,21.89034558671939,9.32867,Consumer durables,Buy
VLKAF,Volkswagen AG,116.27,USD,2.7043022387894857,3807,3.5394198586835257,56528617505.37175,USD,3.6442292910360283,31.905237216000003,USD,21.89034558671939,8.58779,Consumer durables,Buy
RCMT,"RCM Technologies, Inc.",20.37,USD,-0.3911980440097716,21258,0.6871472624658173,155402080,USD,9.887389573827784,2.0602,USD,21.963059436419606,0,Commercial services,Strong buy
GNGBF,Getinge AB,21.55,USD,1.8912529550827526,200,0.6830601092896175,5869564243.200966,USD,24.190687092856287,0.8908386899999999,USD,22.04183869553408,2.02113,Health technology,Buy
IOR,"Income Opportunity Realty Investors, Inc.",18,USD,5.88235294117647,5062,9.163649529326575,71178440,USD,11.509687320161134,1.5639,USD,22.05572465464762,0,Finance,
ELFIF,E L Financial Ltd.,959,USD,-0.7963190158663801,15,1.2605042016806722,3319791299.1717563,USD,4.01387296286781,238.9213632,USD,22.14270579088086,1.14504,Finance,
CMXHF,CSL Ltd.,191.55,USD,-0.026096033402913856,222,0.5351976856316297,92749771136.71274,USD,34.51572140025433,5.54964498,USD,22.244811170109895,1.33522,Health technology,Buy
ARES,Ares Management Corporation,156.91,USD,0.5511054149311023,513264,0.5501334486054323,30782426193.999996,USD,79.30755622946677,1.9785,USD,22.25792498300685,2.16685,Finance,Buy
XP,XP Inc.,18.2,USD,0.2754820936639158,3695444,0.6406504384703702,9981551608,USD,11.787564766839377,1.544,USD,22.258294401773707,0.00722516,Finance,Buy
EVGGF,Evolution AB,100.7511,USD,1.563608870967733,1946,1.0820127884348067,21342428538.832394,USD,18.272943519461517,5.51367654,USD,22.296530065125218,3.04654,Technology services,Buy
PRIM,Primoris Services Corporation,58.03,USD,0.7640215315158841,328094,0.6060562399442884,3114628869.9999995,USD,20.4843093649617,2.8329,USD,22.308090838442286,0.413579,Industrial services,Strong buy
DTRUY,DAIMLER TRUCK HLDG AG,19.16,USD,2.1866666666666674,11207,0.43840535772265493,31614651991.8279,USD,7.82392094409735,2.4489,USD,22.45112255612781,3.79108,Consumer durables,
FJTSF,Fujitsu Ltd.,19.66,USD,-2.673267326732669,2582,0.6966704441206627,36160938947.751465,USD,22.25812156581356,0.8832730983999999,USD,22.48411958405846,0.859788,Technology services,Buy
REXR/PC,"Rexford Industrial Realty, Inc. 5.625% Series C Cumulative Redeemable Preferred Stock, par value $0.01 per share",23.9,USD,0.04185851820844709,8408,1.0707554378279254,11088029037,USD,19.789682868261984,1.2077,USD,22.497210670453395,3.15779,Finance,
REXR/PB,"Rexford Industrial Realty, Inc. 5.875% Series B Cumulative Redeemable Preferred Stock",24.33,USD,0.6619776582540198,1087,0.13175278474722132,11088029037,USD,20.145731555849963,1.2077,USD,22.497210670453395,3.15779,Finance,
REXR,"Rexford Industrial Realty, Inc.",50.51,USD,-0.13839462238038808,984356,0.5683680496592498,11088029037,USD,41.82330048853192,1.2077,USD,22.497210670453395,3.15779,Finance,Buy
PDER,Pardee Resources Co.,305,USD,0.3289473684210526,6,0.12987012987012986,199914700.01642036,USD,11.95914286274433,25.5035,USD,22.574676182923604,2.36453,Energy minerals,
MA,Mastercard Incorporated,493.64,USD,0.48242310745618594,2177336,0.7756755476183138,456041911228,USD,37.719298245614034,13.0872,USD,22.640377839418232,0.516571,Commercial services,Buy
UNLYF,"Unilever, PLC",66.5,USD,-0.7166318303971394,428,0.17454426817829616,165293814331.62033,USD,23.237585918134755,2.86174305,USD,22.692555473976103,3.01022,Consumer non-durables,Buy
GES,"Guess?, Inc.",20.08,USD,0.7021063189568556,575252,0.7982110144827791,1032560132.0000001,USD,7.667341250143189,2.6189,USD,22.693839306629187,5.9761,Consumer non-durables,Neutral
SDVKY,Sandvik AB,22.5,USD,0.3120820329915305,17295,0.4921853656315454,28273807959.784996,USD,23.483978707859308,0.9581,USD,22.738918780425312,1.47932,Producer manufacturing,Buy
CW,Curtiss-Wright Corporation,325.65,USD,-0.14718057216447986,255403,0.8518226255306318,12472179607,USD,31.934297621966167,10.1975,USD,22.7490490635081,0.248733,Electronic technology,Buy
EOLS,"Evolus, Inc. Common Stock",15.95,USD,-2.4464831804281473,873032,1.215758775562724,1006356922,USD,,-0.9073,USD,22.815823054019564,0,Health technology,Strong buy
DPZ,Domino's Pizza Inc,429.03,USD,-0.7678963802474962,446964,0.8430766514598851,15005906660,USD,26.381390429574605,16.2626,USD,22.875708349074422,1.26798,Consumer services,Buy
TRNS,"Transcat, Inc.",121.5,USD,-2.924256951102586,83096,1.3564656410792175,1111134936,USD,71.99146767790484,1.6877,USD,22.938519813519807,0,Electronic technology,Buy
ORXCF,ORIX Corp.,22,USD,-0.49751243781094273,10,0.0008846113017939917,24931913574.216965,USD,11.078131839374233,1.9858944016,USD,22.960644234584898,2.84478,Finance,Buy
MMC,"Marsh & McLennan Companies, Inc.",223.94,USD,0.06255585344056584,2267151,1.161295864545883,110123822017,USD,27.76345152491941,8.066,USD,22.961065886155076,1.31508,Finance,Neutral
