Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Index
SXS.l,SPECTRIS ORD GBP0.05,2743,GBX,-2.035714285714290,16577,0.042611098729892600,2771442230,GBP,10.230112258978900,2.6813,GBP,45.49351565467470,2.82857,Producer manufacturing,Buy,"STOXX Europe 600, FTSE 250, FTSE All-Share, FTSE 350"
ITM.l,ITM POWER ORD GBP0.05,49.58,GBX,-1.5292949354518400,528791,0.35916508725523700,310846275,GBP,,-0.0441,GBP,45.55555555555560,0,Producer manufacturing,Neutral,"FTSE AIM All-Share, FTSE AIM 100, FTSE AIM UK 50"
JD.l,JD SPORTS FASHION PLC ORD GBP0.0005,153.15,GBX,-1.542912246865960,733386,0.06742372432963230,8062367805,GBP,14.669540229885100,0.1044,GBP,45.60669456066950,0.578592,Retail trade,Buy,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
DPLM.l,DIPLOMA PLC ORD GBP0.05,4442,GBX,-0.8482142857142860,27914,0.0753097617789874,6004121382,GBP,51.5193690559035,0.8622,GBP,46.234735413839900,1.27902,Distribution services,Buy,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
MAFL.l,MINERAL & FINANCIAL INVESTMENTS LTD ORD GBP0.01 (DI),11.5,GBX,0,7,0.0001288690635085160,4267175,GBP,3.0831099195710500,0.0373,GBP,46.274509803921600,0,Finance,,FTSE AIM All-Share
DATA.l,GLOBALDATA PLC ORD GBP0.0001,205.5555,GBX,-0.21577669902912900,10137,0.01795136608886540,1706726424,GBP,50.13548780487800,0.041,GBP,46.95340501792120,2.23301,Commercial services,Strong buy,"FTSE AIM All-Share, FTSE AIM 100"
IQE.l,IQE PLC ORD GBP0.01,17.2,GBX,-0.3476245654693060,121322,0.03807849514460110,166875441,GBP,,-0.0241,GBP,47.03296703296700,0,Producer manufacturing,Strong buy,"FTSE AIM All-Share, FTSE AIM 100, FTSE AIM UK 50"
EEE.l,EMPIRE METALS LTD NPV (DI),7.252,GBX,-6.425806451612910,3513572,1.3933446009449200,46410916,GBP,,-0.0057,GBP,47.22222222222220,0,Non-energy minerals,,FTSE AIM All-Share
BBY.l,BALFOUR BEATTY GBP0.50,431.5205,GBX,-1.2086767399267400,34397,0.02761319688762500,2225599990,GBP,10.318519846963200,0.4182,GBP,47.77385159010600,2.63278,Industrial services,Strong buy,"STOXX Europe 600, FTSE 250, FTSE All-Share, FTSE 350"
ITIM.l,ITIM GROUP PLC ORD GBP0.05,50,GBX,6.382978723404260,8707,0.4718013741682380,14669000,GBP,,-0.0012,GBP,47.82608695652170,0,Technology services,,FTSE AIM All-Share
POLX.l,POLAREAN IMAGING PLC ORD GBP0.00037,1.5,GBX,-1.6393442622950800,460730,0.17912982941084500,18407249,GBP,,-0.0255,GBP,47.95918367346940,0,Health technology,Strong buy,FTSE AIM All-Share
JSG.l,JOHNSON SERVICE GROUP PLC ORD GBP0.10,155.6,GBX,-0.6385696040868460,4890,0.006471547095459820,649108714,GBP,20.942126514131900,0.0743,GBP,48.30339321357290,1.78799,Commercial services,Strong buy,"FTSE AIM All-Share, FTSE AIM 100, FTSE AIM UK 50"
JAN.l,JANGADA MINES PLC ORD GBP0.0004,1.004,GBX,-8.727272727272740,9525,0.03316366766140260,2844622,GBP,,-0.002,GBP,48.717948717948700,0,Non-energy minerals,,FTSE AIM All-Share
JCGI.l,JPMORGAN CHINA GROWTH & INCOME PLC ORD GBP0.25,243.9985,GBX,6.549563318777300,572671,1.8787506380923800,190534000,GBP,,-1.1528,GBP,48.816765084580200,5.10917,Miscellaneous,,FTSE All-Share
BEM.l,BEOWULF MINING ORD GBP 0.05,25,GBX,0,12,0.0006526669603667990,9711197,GBP,,-0.0836,GBP,49.486404833836900,0,Non-energy minerals,,FTSE AIM All-Share
TLOU.l,TLOU ENERGY LIMITED ORD NPV (DI),1.35,GBX,0,36741,0.1342555814672410,18589046.719210400,GBP,,-0.002056268290753780,GBP,49.62537042653310,0,Energy minerals,,FTSE AIM All-Share
TYM.l,TERTIARY MINERALS PLC ORD GBP0.0001,0.085,GBX,-2.857142857142840,3908781,0.20627956400727700,3215481,GBP,,-0.0003,GBP,50,0,Non-energy minerals,,FTSE AIM All-Share
EDEN.l,EDEN RESEARCH PLC ORD GBP0.01,4.0272,GBX,0.6799999999999920,31312,0.06644985012069930,21334099,GBP,,-0.0029,GBP,50,0,Process industries,,FTSE AIM All-Share
PULS.l,PULSAR GROUP PLC ORD GBP0.05,61,GBX,-0.8130081300813010,65412,4.001982269698810,77896237,GBP,,-0.0511,GBP,51.28693994280270,0,Technology services,Strong buy,FTSE AIM All-Share
SKA.l,SHUKA MINERALS PLC ORD GBP0.01,8,GBX,3.225806451612900,26491,0.2879428353418280,4667039,GBP,,-0.0411,GBP,51.36094674556210,0,Non-energy minerals,,FTSE AIM All-Share
QBT.l,QUANTUM BLOCKCHAIN TECHNOLOGIES PLC ORD GBP0.0025,0.5399,GBX,2.8380952380952400,835937,0.208392129812155,6779397,GBP,,-0.003,GBP,51.61290322580650,0,Finance,,FTSE AIM All-Share
CREO.l,CREO MEDICAL GROUP PLC ORD GBP0.001,26.53,GBX,-0.8224299065420520,25351,0.024702045160962800,96776122,GBP,,-0.0693,GBP,51.975051975052000,0,Health technology,Strong buy,FTSE AIM All-Share
ABF.l,ASSOCIATED BRITISH FOODS PLC ORD 5 15/22P,2322,GBX,-0.04304778303917350,61115,0.050292704113986800,17159932889,GBP,15.017243661567500,1.5461,GBP,54.27060466972660,2.31597,Consumer non-durables,Neutral,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
RUA.l,RUA LIFE SCIENCES PLC ORD GBP0.05,12.5,GBX,4.166666666666670,243936,0.7916224372206890,7447232,GBP,,-0.0525,GBP,54.38748913987840,0,Health technology,,FTSE AIM All-Share
BLOE.l,BLOCK ENERGY PLC ORD GBP0.0025,0.825,GBX,0,237449,0.13175784066495200,6050516,GBP,,-0.0025,GBP,54.54545454545450,0,Energy minerals,,FTSE AIM All-Share
OVB.l,OVOCA BIO PLC EUR0.125 (CDI),0.939,GBX,-10.57142857142860,1072955,0.7340737458289280,856420,GBP,,-0.0377,GBP,54.632972322503,0,Health technology,,FTSE AIM All-Share
UKOG.l,UK OIL & GAS PLC ORD GBP0.000001,0.038,GBX,0,33774883,0.11346820810947700,4138489,GBP,,-0.0014,GBP,54.83870967741940,0,Energy minerals,,FTSE AIM All-Share
EXR.l,ENGAGE XR HOLDINGS PLC ORD EUR0.001 (CDI),0.85,GBX,-5.55555555555556,788023,0.2340954879708730,4723435,GBP,,-0.006,GBP,55.55555555555560,0,Technology services,,FTSE AIM All-Share
TMO.l,TIME OUT GROUP PLC ORD GBP0.001,55,GBX,0,16394,1.0385611930086900,187181564,GBP,,-0.0541,GBP,55.61936013125510,0,Consumer services,Strong buy,FTSE AIM All-Share
PAT.l,PANTHERA RESOURCES PLC ORD GBP0.01,7.38,GBX,9.333333333333330,15001,0.04611164853216430,13169732,GBP,,-0.0104,GBP,55.74468085106380,0,Non-energy minerals,,FTSE AIM All-Share
AUK.l,AUKETT SWANKE GROUP PLC ORD GBP0.01,1.55,GBX,-7.462686567164180,19096,0.34993201467456800,5712958,GBP,,-0.0024,GBP,56.36363636363640,0,Industrial services,,FTSE AIM All-Share
CTUK.l,CT UK CAP AND INC INV TRUST PLC ORD GBP0.25,340,GBX,1.1904761904761900,2,0.000022679285421075000,340321000,GBP,8.547008547008550,0.3978,GBP,56.42941407786080,3.6756,Miscellaneous,,FTSE All-Share
TST.l,TOUCHSTAR PLC ORD GBP0.05,114,GBX,1.3333333333333300,873,0.030138783401204200,9225087,GBP,15.659340659340700,0.0728,GBP,56.89655172413790,2.22222,Technology services,,FTSE AIM All-Share
HILS.l,HILL & SMITH PLC ORD GBP0.25,2055,GBX,-0.9638554216867470,5763,0.05708478323531950,1666778040,GBP,21.750635055038100,0.9448,GBP,56.943521594684400,2.07229,Producer manufacturing,Strong buy,"FTSE 250, FTSE All-Share, FTSE 350"
GAL.l,GALANTAS GOLD CORP COM NPV(POST REV SPLIT),6.625,GBX,0,9143,0.1982931563594570,8250556.653331340,GBP,,-0.040629763505497100,GBP,56.97875270406270,0,Non-energy minerals,,FTSE AIM All-Share
EBQ.l,EBIQUITY PLC ORD GBP0.25,22.38,GBX,-0.5333333333333380,30000,0.16879156492286200,29246848,GBP,,-0.0449,GBP,57.115568290353400,0,Commercial services,Strong buy,FTSE AIM All-Share
DPP.l,DP POLAND PLC ORD GBP0.005,11.1,GBX,0.909090909090906,19859,0.03777982687749610,100967847,GBP,,-0.0034,GBP,57.50000000000000,0,Consumer services,Strong buy,FTSE AIM All-Share
TCAP.l,TP ICAP GROUP PLC ORD GBP0.25,237,GBX,-1.0438413361169100,89066,0.0713213597967455,1802609658,GBP,18.73517786561270,0.1265,GBP,58.12500000000000,6.17954,Finance,Strong buy,"FTSE 250, FTSE All-Share, FTSE 350"
SUP.l,SUPREME PLC ORD GBP0.10,153.9,GBX,-0.709677419354835,82278,0.6364596266084960,180747092,GBP,8.488692774407060,0.1813,GBP,59.73568281938320,3.03226,Producer manufacturing,,"FTSE AIM All-Share, FTSE AIM 100"
FAN.l,VOLUTION GRP PLC ORD GBP0.01,611,GBX,-1.2924071082391000,23123,0.028957509616603200,1211813504,GBP,28.725905030559500,0.2127,GBP,59.8046581517656,1.34087,Producer manufacturing,Buy,"FTSE 250, FTSE All-Share, FTSE 350"
ORR.l,ORIOLE RESOURCES PLC ORD GBP0.001,0.3156,GBX,-3.1901840490797600,24396214,1.8599853350942400,12700543,GBP,,-0.0002,GBP,60.00000000000000,0,Non-energy minerals,,FTSE AIM All-Share
INHC.l,INDUCTION HEALTHCARE GROUP PLC ORD GBP0.005,7.5,GBX,0,0,0,6922411,GBP,,-0.0432,GBP,60.25758969641210,0,Technology services,Strong buy,FTSE AIM All-Share
WNWD.l,WINDWARD LTD ORD NPV (DI),135.49,GBX,-1.8188405797101400,4654,0.036225623206816100,122342940,GBP,,-0.068,GBP,61.14285714285710,0,Technology services,Strong buy,FTSE AIM All-Share
ELIX.l,ELIXIRR INTERNATIONAL PLC ORD GBP0.00005,659.4,GBX,2.23255813953488,796,0.018965205043410300,304153129,GBP,18.105436573311400,0.3642,GBP,61.15044247787610,2.29457,Commercial services,Strong buy,"FTSE AIM All-Share, FTSE AIM 100"
VRCI.l,VERICI DX PLC ORD GBP0.001,6.6,GBX,-2.2222222222222300,5682,0.0707045317100243,16371550,GBP,,-0.021,GBP,61.81818181818180,0,Health services,Strong buy,FTSE AIM All-Share
CRCL.l,CORCEL PLC ORD GBP0.0001,0.1065,GBX,1.42857142857143,1992951,0.0860344300986935,2581215,GBP,,-0.0014,GBP,62.16216216216220,0,Non-energy minerals,,FTSE AIM All-Share
CARD.l,CARD FACTORY PLC ORD GBP0.01,105.2,GBX,-0.18975332068311500,492194,0.15310580720110600,366379902,GBP,8.960817717206130,0.1174,GBP,62.3789764868603,4.26945,Retail trade,Strong buy,FTSE All-Share
HTWS.l,HELIOS TOWERS PLC ORD GBP0.01,113.6,GBX,-1.3888888888889000,17816,0.006741794128554240,1210613573,GBP,,-0.0606,GBP,63.317191283293000,0,Communications,Strong buy,"FTSE 250, FTSE All-Share, FTSE 350"
ROR.l,ROTORK ORD GBP0.005,335,GBX,-1.1799410029498500,113696,0.05272654767484670,2882591953,GBP,24.240231548480500,0.1382,GBP,63.35697399527190,2.18289,Producer manufacturing,Buy,"STOXX Europe 600, FTSE 250, FTSE All-Share, FTSE 350"
JWNG.l,JAYWING PLC ORD GBP0.05,2.25,GBX,0,0,0,2099983,GBP,,-0.0252,GBP,63.53111432706220,0,Commercial services,,FTSE AIM All-Share
STX.l,SHIELD THERAPEUTICS PLC ORD GBP0.015,4.75,GBX,-1.041666666666660,112830,0.033351634413353200,37538707,GBP,,-0.0381,GBP,64.4589552238806,0,Health technology,Neutral,FTSE AIM All-Share
RNO.l,RENOLD ORD GBP0.05,53.6,GBX,-0.740740740740738,123753,0.18579542460394300,121617701,GBP,7.352537722908090,0.0729,GBP,64.55981941309260,0.925926,Producer manufacturing,Strong buy,FTSE AIM All-Share
LND.l,LANDORE RESOURCES LTD ORD NPV,3.78,GBX,0.7999999999999950,49076,0.04246969093166180,11730624,GBP,,-0.0132,GBP,65.80310880829020,0,Non-energy minerals,,FTSE AIM All-Share
FRAS.l,FRASERS GROUP PLC ORD GBP0.10,857,GBX,-1.1534025374855800,24677,0.08732139489178510,3602750956,GBP,9.763043973570290,0.8778,GBP,66.25,0,Retail trade,Buy,"FTSE 100, FTSE All-Share, FTSE 350"
AVON.l,AVON TECHNOLOGIES PLC ORD GBP1,1240.8,GBX,-0.5769230769230810,22,0.0009756833109369670,373442292,GBP,,-0.3206,GBP,66.61459960429030,1.42308,Health technology,Buy,FTSE All-Share
CER.l,CERILLION PLC ORD GBP0.005,1833.1999,GBX,0.44930958904110000,319,0.007681952709032190,539024956,GBP,38.634349841938900,0.4745,GBP,66.66666666666670,0.657534,Technology services,Buy,"FTSE AIM All-Share, FTSE AIM 100"
KAT.l,KATORO GOLD PLC ORD GBP0.001,0.08,GBX,-5.8823529411764800,4000000,0.25530118388073500,1356958,GBP,,-0.0009,GBP,66.66666666666670,0,Non-energy minerals,,FTSE AIM All-Share
MIRI.l,MIRRIAD ADVERTISING PLC ORD GBP0.00001,0.3051,GBX,1.700000000000000,2297359,0.3428827807415180,3097803,GBP,,-0.0157,GBP,66.8076109936575,0,Commercial services,,FTSE AIM All-Share
ENET.l,ETHERNITY NETWORKS LTD ORD ILS0.001 (DI),0.27,GBX,0,9342649,0.23153705164466500,1885209,GBP,,-0.0351,GBP,68.0909090909091,0,Electronic technology,,FTSE AIM All-Share
BGS.l,BAILLIE GIFFORD SHIN NIPPON ORD GBP0.02,117.16,GBX,-1.2141652613828000,284533,0.4315798510623070,348080000,GBP,,-0.1955,GBP,68.1180691454664,0.674536,Miscellaneous,,FTSE All-Share
ALL.l,ATLANTIC LITHIUM LIMITED ORD NPV (DI),13.288,GBX,2.5308641975308600,139582,0.25275792464778200,84197113,GBP,,-0.0106,GBP,68.16816816816820,0,Non-energy minerals,Strong buy,FTSE AIM All-Share
CHRT.l,COHORT ORD GBP0.10,908.6,GBX,0.7317073170731730,3167,0.023221096810050400,364678965,GBP,24.088016967126200,0.3772,GBP,68.24264049955400,1.6408,Electronic technology,Strong buy,"FTSE AIM All-Share, FTSE AIM 100, FTSE AIM UK 50"
ASTO.l,ASSETCO PLC ORD GBP0.01,34.05,GBX,-1.3043478260869600,14702,0.1380373570287140,49153556,GBP,,-0.0358,GBP,68.95056374674760,0,Finance,Buy,FTSE AIM All-Share
HCM.l,HUTCHMED (CHINA) LIMITED ORD USD0.1,303,GBX,6.315789473684210,128347,1.2143538370125900,2531272608.7402500,GBP,,-0.03817710195365020,GBP,69.29881848197010,0,Health technology,Strong buy,"FTSE AIM All-Share, FTSE AIM 100"
FCSS.l,FIDELITY CHINA SPECIAL SITUATIONS ORD GBP0.01,224.51,GBX,4.911214953271020,1210440,0.8826221352916440,1113710000,GBP,,-0.444,GBP,69.67005943028900,2.99065,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
ZTF.l,ZOTEFOAMS ORD GBP0.05,411.6,GBX,-1.9999999999999900,17735,0.2885870219641820,203225523,GBP,20.683417085427100,0.199,GBP,70.37671232876710,1.70952,Process industries,Strong buy,FTSE All-Share
YOU.l,YOUGOV ORD GBP0.002,448,GBX,-1.1037527593819000,100661,0.18542253666415200,533750799,GBP,23.236514522821600,0.1928,GBP,70.46861184792220,1.93157,Commercial services,Buy,"FTSE AIM All-Share, FTSE AIM 100, FTSE AIM UK 50"
KRS.l,KERAS RESOURCES PLC ORD GBP0.01,2.8,GBX,5.660377358490560,91,0.0005910937117372390,2133175,GBP,,-0.0082,GBP,70.71428571428570,0,Non-energy minerals,,FTSE AIM All-Share
OBI.l,ONDINE BIOMEDICAL INC COM SHS NPV (CDI),6.875,GBX,0,10000,0.047828193476521400,15589323,GBP,,-0.0436,GBP,70.89452603471290,0,Health technology,Strong buy,FTSE AIM All-Share
FRP.l,FRP ADVISORY GROUP PLC ORD GBP0.001,141.01,GBX,-1.391608391608400,3172,0.010985829250012800,342079905,GBP,15.36056644880170,0.0918,GBP,71.26865671641790,3.28671,Commercial services,Strong buy,"FTSE AIM All-Share, FTSE AIM 100"
CORA.l,CORA GOLD LTD ORD NPV (DI),2.996,GBX,7.000000000000010,296428,0.4096481545946810,12660989,GBP,,-0.0016,GBP,71.42857142857140,0,Non-energy minerals,,FTSE AIM All-Share
GBP.l,GLOBAL PETROLEUM LIMITED NPV,0.2151,GBX,11.740259740259700,98899372,0.28205365202340400,7535112,GBP,,-0.0005,GBP,72.22222222222220,0,Energy minerals,,FTSE AIM All-Share
AML.l,ASTON MARTIN LAGONDA GBL HLDGS PLC ORD GBP0.1,120.48,GBX,-24.463949843260200,10221299,5.407370865169900,1315915716,GBP,,-0.3564,GBP,72.64983500882510,0,Consumer durables,Buy,"FTSE 250, FTSE All-Share, FTSE 350"
SBDS.l,SILVER BULLET DATA SERVICES GROUP P ORD GBP0.01,48.5,GBX,0,1430,0.015353775686705700,8475580,GBP,,-0.1685,GBP,72.7302152451853,0,Commercial services,,FTSE AIM All-Share
IHG.l,INTERCONTINENTAL HOTELS GROUP ORD GBP0.208521303,8358,GBX,0.16778523489932900,21767,0.053086709104491300,13247094752,GBP,27.18756099147750,3.0742,GBP,73.6639927691786,1.49449,Consumer services,Neutral,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
XPF.l,XP FACTORY PLC ORD GBP0.0125,12.11,GBX,-3.1200000000000000,38679,0.23332199267441700,21894699,GBP,,-0.0046,GBP,73.86363636363640,0,Consumer services,Strong buy,FTSE AIM All-Share
ARC.l,ARCONTECH GROUP PLC ORD GBP0.125,127.49,GBX,1.9920000000000000,1480,0.07805125013843550,16716013,GBP,16.016331658291500,0.0796,GBP,74.56140350877190,2.8,Technology services,,FTSE AIM All-Share
CML.l,CML MICROSYSTEMS ORD GBP0.05,292,GBX,1.565217391304350,834,0.028870918607549400,46066352,GBP,22.70606531881800,0.1286,GBP,74.96598639455780,3.82609,Electronic technology,,FTSE AIM All-Share
ORCP.l,ORACLE POWER PLC ORD GBP0.00001,0.0171,GBX,0.5882352941176440,51100022,0.8246170913970010,1266893,GBP,,-0.0001,GBP,75,0,Energy minerals,,FTSE AIM All-Share
SNG.l,SYNAIRGEN ORD GBP0.01,3.52,GBX,-6.008010680907880,4946,0.028934230493379500,7541493,GBP,,-0.0344,GBP,75.3934191702432,0,Health technology,Neutral,FTSE AIM All-Share
SRC.l,SIGMAROC PLC ORD GBP0.01,71.1,GBX,-0.5594405594405670,295892,0.15320369813385200,797120933,GBP,,-0.0052,GBP,75.5868544600939,0,Non-energy minerals,Strong buy,"FTSE AIM All-Share, FTSE AIM 100, FTSE AIM UK 50"
88E.l,88 ENERGY LIMITED NPV(DI),0.099,GBX,1.5384615384615400,1748066,0.05851020409556770,29866325.316383800,GBP,,-0.0005799731076485010,GBP,75.64303625019180,0,Energy minerals,,FTSE AIM All-Share
BRFI.l,BLACKROCK FRONTIER MKTS INV TST PLC USD0.01,145.79,GBX,0.8927335640138350,47156,0.2221182818946470,273576000,GBP,4.662296130476500,0.3127,GBP,76.0698198198198,4.57682,Miscellaneous,,FTSE All-Share
CRDL.l,CORDEL GROUP PLC ORD GBP0.01,6.24,GBX,4.0000000000000000,31482,0.1939915728710040,11969317,GBP,,-0.0023,GBP,76.28865979381450,0,Technology services,,FTSE AIM All-Share
CMET.l,CAPITAL METALS PLC ORD GBP0.002,1.655,GBX,3.437500000000000,945340,8.631515705991220,5516900,GBP,,-0.0018,GBP,76.92307692307690,0,Process industries,,FTSE AIM All-Share
LIT.l,LITIGATION CAPITAL MGMT LTD ORD NPV (DI),99.8,GBX,0.8080808080808050,16,0.00006798758036875610,114213645,GBP,16.915254237288100,0.059,GBP,77.17717717717710,2.27273,Commercial services,,FTSE AIM All-Share
APTD.l,APTITUDE SOFTWARE GROUP PLC ORD GBP0.07333333,351,GBX,5.72289156626506,916,0.03160495190250770,187603223,GBP,41.73602853745540,0.0841,GBP,78.1779661016949,1.62651,Technology services,Strong buy,FTSE All-Share
SAA.l,M&C SAATCHI PLC ORD GBP0.01,180.85,GBX,1.6011235955056100,22924,0.24282354935067700,217618292,GBP,20.715922107674700,0.0873,GBP,81.49688149688150,0.898876,Commercial services,Strong buy,"FTSE AIM All-Share, FTSE AIM 100, FTSE AIM UK 50"
PBEE.l,PENSIONBEE GROUP PLC ORD GBP0.001,168,GBX,-1.466275659824050,9648,0.09420531838234000,383398928,GBP,,-0.0231,GBP,82.12074303405570,0,Finance,Strong buy,FTSE All-Share
DSG.l,DILLISTONE GROUP ORD GBP0.05,10.5,GBX,0,0,0,2143892,GBP,,-0.0007,GBP,82.5,0,Technology services,,FTSE AIM All-Share
BHL.l,BRADDA HEAD LITHIUM LIMITED ORD NPV (DI),1.25,GBX,0,15961,0.05989309227498810,4882618,GBP,,-0.0019,GBP,82.88288288288290,0,Non-energy minerals,Strong buy,FTSE AIM All-Share
EWI.l,EDINBURGH WORLDWIDE INVESTMENT TST ORD GBP0.01,153.80635,GBX,-0.7700967741935430,428850,0.6377450489064280,589913000,GBP,,-0.2227,GBP,83.0220324769383,0,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
IRON.l,IRONVELD PLC ORD GBP0.001,0.0355,GBX,1.42857142857141,2150000,0.21611158289330700,1396924,GBP,,-0.0001,GBP,83.33333333333330,0,Non-energy minerals,,FTSE AIM All-Share
MEGP.l,ME GROUP INTERNATIONAL PLC ORD GBP0.005,198,GBX,0.3039513677811520,43259,0.10553781371145000,743519429,GBP,14.203730272596800,0.1394,GBP,83.66271409749670,3.74367,Retail trade,Strong buy,"FTSE 250, FTSE All-Share, FTSE 350"
BBH.l,BELLEVUE HEALTHCARE TRUST PLC REDEEMABLE ORD GBP0.01,146.64,GBX,-0.38043478260869700,100762,0.09216326843464310,666963000,GBP,,-0.0413,GBP,84.46200150489090,3.7466,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
AUTG.l,AUTINS GROUP PLC ORD GBP0.02,10.5,GBX,0,0,0,5733103,GBP,,-0.0086,GBP,84.6153846153846,0,Producer manufacturing,,FTSE AIM All-Share
LTG.l,LEARNING TECHNOLOGIES GROUP PLC ORD GBP0.00375,95.7,GBX,-0.312499999999997,1874922,0.611227433889091,760136174,GBP,17.336956521739100,0.0552,GBP,84.61538461538460,1.72917,Technology services,Buy,"FTSE AIM All-Share, FTSE AIM 100, FTSE AIM UK 50"
TRAC.l,T42 IOT TRACKING SOLUTIONS PLC ORD NPV,4.67,GBX,9.88235294117647,172921,8.447945673945970,2342870,GBP,,-0.0065,GBP,84.74178403755870,0,Electronic technology,,FTSE AIM All-Share
SEQI.l,SEQUOIA ECONOMIC INFRAST INC FD LTD NPV,79.9482,GBX,-0.1895131086142250,79077,0.04038957911368890,1263140000,GBP,12.15018237082070,0.0658,GBP,85.35211267605640,8.58327,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
WTE.l,WESTMOUNT ENERGY LTD ORD NPV,1.1,GBX,0,0,0,1584566,GBP,,-0.0068,GBP,85.59322033898300,177.7,Finance,,FTSE AIM All-Share
4GBL.l,4GLOBAL PLC ORD GBP0.01,46.945,GBX,2.0543478260869600,21,0.01172005804219220,12118697,GBP,,-0.0087,GBP,86.08,0,Technology services,Strong buy,FTSE AIM All-Share
KLR.l,KELLER GROUP PLC ORD GBP0.10,1619.926,GBX,-1.5840826245443500,2176,0.022056080829049200,1201194403,GBP,9.522254878909000,1.7012,GBP,86.20840630472860,2.91009,Industrial services,Strong buy,"FTSE 250, FTSE All-Share, FTSE 350"
JAGI.l,JPMORGAN ASIA GROWTH & INCOME PLC ORD GBP0.25,371.6456,GBX,-0.09526881720430060,12005,0.03374303742427490,294339000,GBP,,-0.0604,GBP,87.41928764840660,4.1129,Miscellaneous,,FTSE All-Share
SBRE.l,SABRE INSURANCE GROUP PLC ORD GBP0.001,142.2,GBX,-0.4201680672269070,9324,0.011158376908526400,356999993,GBP,12.13310580204780,0.1172,GBP,88.72785829307570,1.19048,Finance,Strong buy,FTSE All-Share
TIA.l,TIALIS ESSENTIAL IT PLC ORD GBP0.01,47,GBX,0,3000,12.589173310952400,11433570,GBP,,-0.0629,GBP,88.86725663716810,0,Technology services,,FTSE AIM All-Share
MLVN.l,MALVERN INTERNATIONAL PLC ORD GBP0.01,19,GBX,0,521900,26095,4644056,GBP,,-0.01,GBP,88.8888888888889,0,Consumer services,,FTSE AIM All-Share
XSG.l,XEROS TECHNOLOGY GROUP PLC ORD GBP0.001,0.6961,GBX,8.765625000000010,14,0.00004939046869790860,3332393,GBP,,-0.0282,GBP,89.40248027057500,0,Producer manufacturing,,FTSE AIM All-Share
NEXN.l,NEXXEN INTERNATIONAL LTD ORD ILS0.01 (DI),297.5,GBX,-0.9983361064891850,7014,0.021205496498553500,404237993,GBP,,-0.0112,GBP,89.47368421052630,0,Commercial services,Buy,"FTSE AIM All-Share, FTSE AIM 100"
TRX.l,TISSUE REGENIX GROUP PLC ORD GBP0.001,53.3,GBX,-1.2962962962963000,15190,0.3877878731405200,38466634,GBP,,-0.0124,GBP,90.3875968992248,0,Health technology,,FTSE AIM All-Share
SSON.l,SMITHSON INVESTMENT TRUST PLC ORD GBP0.01,1438,GBX,-0.6906077348066300,75319,0.1656135015055370,1990150000,GBP,,-0.3389,GBP,91.57070016167140,0,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
CPG.l,COMPASS GROUP PLC ORD GBP0.1105,2414,GBX,-1.0655737704918000,203511,0.05511533228104400,41408684753,GBP,30.52604957005560,0.7908,GBP,92.26841721371260,1.81557,Consumer services,Buy,"FTSE 100, STOXX Europe 600, FTSE All-Share, FTSE 350"
IEM.l,IMPAX ENVIRONMENTAL MARKETS ORD GBP0.10,392.4466,GBX,-0.2677001270648060,38343,0.04236168346344300,995075000,GBP,,-0.0409,GBP,92.33651864343260,1.19441,Miscellaneous,,"FTSE 250, FTSE All-Share, FTSE 350"
